"","ID.TRACT","BIO4","alt","Pop.pa","HHpop","Province","GEZ","pop.d","tprec","a.tmin","a.tmax","S.DistToRoad","X110010","X110020","X110030","X114000","X210000","X230000","X312000","X313000","X321000","X322000","X323000","X324000","X400010","X400020","N0","H","Simp","N1","N2","E1","E2","J","Do","Expo","Slope","RELIEF","TEXTURE","DRAINAGE","SOM","Stem","sum.BA.tract","dom.dbh.tree","dom.height.tree","dom.WD.tree","mean.dbh","mean.height","mean.WD","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","FOREST"
"58",201066,42.4741133987271,1351,1,38,"North-Western","Tropical moist deciduous forest",13133.5517578125,1277,12.1583333333333,26.9083333333333,7129.67564776211,0,0,16300,0,0,0,1660,0,340,0,1700,0,0,0,24,2.55246784446719,0.880275377388935,12.8387487542474,8.35250074872716,0.534947864760307,0.348020864530298,0.803154377088615,0.196845622911385,180,2.5,"1","5","2","1",83.5,9.04278144,53,28,1.21,24.8192771084337,15.1807228915663,0.651211976047904,-24.428502793062,-25.6170813337031,40.9295074419445,35.2764281474215,22.4291926769288,-36.4584682690127,16.5392307099247,4.71443122775717,-5.32331746355703,26.8311955848365,-18.7424435674922,-5.07325300630403,-50.938697444434,32.2331365496548,2.54690056413937,39.8875418772818,-11.7358227412222,29.2257911911133,27.8151693813867,15.0637511380428,-51.8596234148055,-11.1812705031376,-30.7019879996352,-21.3625328256703,-19.1524004764935,49.7109254791963,7.40513147125449,-2.45513922026529,5.76591033373813,-3.76108169674808,-25.1159005580771,57.7443896836065,61.540398346507,-51.5069434592277,-6.73395022059678,-22.8363819607196,-26.4013752192783,-24.8467505789066,2.31778394744824,-2.24260463972908,-10.5590328033255,9.58653648260399,-26.4894267482909,-9.53910219734179,10.2466993473535,-7.26688136323232,58.961194852638,-13.3202703727144,-21.8871508958118,18.8618961192683,11.7692669011541,30.0709557997171,-71.08349908409,-11.8833079073385,-0.75868520676963,-1.04786979304301,25.5497032460054,-8.95639576682851,42.9634119463505,-1.3129236077698,4.23325127681594,-0.890872239533717,5.8179773623717,-21.5685667465377,6.06055007829787,0.330595041749537,-29.7389727493745,28.7319187817867,-29.2175921747958,-14.6748858862234,-9.40550353310643,-8.77553737048734,0
"60",201068,31.1224386958234,1208,1,189,"Luapula","Tropical moist deciduous forest",18606.2734375,1296,14.1,26.85,3251.6417975332,0,0,11880,0,0,0,0,0,8120,0,0,0,0,0,23,2.67746724398751,0.905039566847147,14.5481995542882,10.530701754386,0.632530415403835,0.457856598016781,0.853921920947984,0.146078079052016,NA,1,"1","3","1","2",49,8.0550624,99,22,0.9082,27.530612244898,9.35714285714286,0.702795240087551,5.03663127467916,2.72537718147801,-1.48002947139914,0.239912071197753,3.57417043486372,-6.08512718326682,15.7644322258599,-48.6698317162005,39.1528508057843,-0.0364402348059598,19.9198898024822,-6.03311453278723,-1.2890579519238,0.898155367038386,62.0655160998718,-4.92242234936509,26.2750063143571,27.2043908652186,-20.5502624523822,2.07927389122107,-17.5686955407304,71.0745178867677,-22.1068401519252,61.3144430462692,-37.6539565029814,2.56731163247287,-30.3037743948328,8.92030605310346,-14.6063717284287,-15.0098473946519,16.6786722508897,9.43128319849191,-3.39323398441433,-2.12527425370694,-6.06972455080697,6.94703712848268,-37.8282906115613,36.5732510920254,-66.9992488282235,-30.2914608307558,11.2799174214407,4.87637175882725,6.0069061597929,-20.4982594417107,-21.7766137250343,-34.4555284004487,3.1452953129074,0.779652697137086,9.66279902760266,1.1558117119888,-13.546175947461,-25.3913893116593,-17.5340894321054,35.5727682457764,-4.31298443364452,22.5257990473484,34.1722499788082,74.1490133391011,-7.29578986449468,-48.9294422996952,3.66316103818651,34.4163043293745,16.9628057948923,4.48822042176382,13.5928633319689,60.6033341436259,10.9115858521433,15.5957906582146,2.94844219375042,0.85874823276509,-0.670389108459922,3.82139654311532,0
"61",201072,18.4724461004861,1386,0,0,"Northern","Tropical moist deciduous forest",18769.37109375,1037,13.575,25.2166666666667,9525.72335132259,3800,0,5000,0,10000,0,0,0,0,0,0,1200,0,0,41,3.21237431412932,0.945158310237675,24.8379894588414,18.2343032159265,0.605804620947351,0.444739102827475,0.865036212150371,0.134963787849629,2,3,"2","3","0","1",94.5,7.27563144,70,27,0.99,19.9047619047619,5.77777777777778,0.678666678369894,30.1783453350422,16.9474024376986,4.79248061762614,20.0974193780727,-7.13497804070726,3.02477372076161,-31.1048508968603,-17.6349573223119,-39.0905869273595,42.0017646880547,51.858413129504,-15.224073174866,8.03356809799391,13.856172935111,-32.0791652313141,-10.1845742860278,3.2447494771167,-5.44097948347863,14.2817488083169,1.30733926495338,-28.4187274138656,13.7429231104769,0.863229796279734,48.7142394535026,-2.62670539199901,-17.655560251108,47.1814170742747,-20.5072411214615,86.1472306663166,19.0761722784809,-26.2011754745892,-47.7296584363448,67.9825649093176,33.7320497751912,-24.3926596652031,14.1112913972554,-16.3769459244264,26.49658392537,-10.1737947427908,10.3970910785903,-3.47511836464809,-19.673418818747,43.8496661867096,-85.975699177722,11.3349228027174,67.8377269878017,8.95005952541068,3.79102446373843,-6.6954957471658,1.42649034147518,24.3493531199594,35.0039388603782,22.7379122610987,-26.1083221456963,7.34997935352517,68.1366388170037,26.3533848249628,26.8741175645292,1.20701595106273,6.99417157976856,-3.60717785449065,-31.8900879686727,-17.7906515821307,12.1073895362992,-3.49191287014126,-3.08895651230372,-0.552652709141273,-5.7944305772787,-2.09352786339818,1.96163363915166,20.6093382121831,0.159417477291889,0
"63",201075,9.95047060412798,1116,1,342,"Eastern","Tropical moist deciduous forest",12455.9892578125,904,14.5833333333333,27.025,3334.48797547964,0,0,15000,0,0,0,0,3000,2000,0,0,0,0,0,24,2.81141501897751,0.9236,16.6334382049701,13.0890052356021,0.693059925207089,0.545375218150087,0.884634172061745,0.115365827938255,180,2,"1","2","0","2",50,3.3242055,51,13,0.992,17.89,6.58,0.6777362594762,20.5022094755524,10.3519330222478,-12.0943027676099,29.9056791716444,-1.28193751411356,-4.46689825296395,-62.0752724239362,-66.3189725982632,-50.9580885796549,27.679325220066,-5.4595426313197,76.5451416821794,16.3232901650947,52.5247199922344,-17.3928203402502,-31.2056283676369,35.1629956522099,19.74250537792,6.17995525703458,-2.23560940943109,6.59303510941615,44.4025116570502,-17.5528436005538,-67.0347926281822,61.2429810947008,-0.608304797124612,-12.5032147468525,4.14226491701828,-44.7032746630765,-19.5360513526603,25.8184227879814,32.6760829306361,-16.4000493686419,0.826542469511538,-9.00253934694881,28.9657564559624,-33.8845677205072,5.38335621195457,20.2518041019199,22.025806961812,-4.46248031228722,7.26592409657247,0.997722607605858,20.4031455711499,-2.63618340250992,-41.8221971090378,-27.0288025518972,-3.45992391777434,-41.5452484236378,2.28709811926946,5.49033163706208,29.2575829267003,11.0267596140155,-16.1347404488777,9.59421015425986,-30.3804513929978,11.6991383774194,16.2966093711849,-1.03139884318048,-28.0861928776958,17.9404453209742,-17.4330012508842,-4.66302877589474,20.9909470312482,6.85954952648076,-10.5915613090184,2.64650362619364,-5.16416390618054,-5.97612590230948,-6.23769319374721,-23.4210235526167,-17.6520745071785,0
"64",201076,0,1269,0,0,"North-Western","Tropical moist deciduous forest",58903.8125,1269,12.35,28.15,19258.4065743303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"65",201077,0,1245,1,NA,"North-Western","Tropical moist deciduous forest",47217.859375,1252,12.7583333333333,27.9916666666667,24510.596983916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"69",201081,56.2342123450739,1238,1,250,"North-Western","Tropical moist deciduous forest",3541.6474609375,1252,12.275,27.275,1691.94600132042,0,0,13580,0,0,0,0,0,0,0,0,1420,0,0,54,3.48005526147381,0.954175330550309,32.4615158975094,21.8223068929685,0.601139183287211,0.404116794314231,0.872416440088597,0.127583559911403,50,3,"1","3","1","2",125.5,10.77741588,65,20,1.1351,20.7808764940239,9.33067729083665,0.697812388446215,-63.1835334097953,-42.3599205689896,86.2882043690229,75.8059991038348,43.879499617573,-40.5067200076094,52.0385783985423,-6.45442717769276,-43.5075686556255,20.3214699741864,-36.5255310269896,-28.2127959834375,-67.2799378860823,44.1770788779963,0.060064658029431,66.3438705178859,19.6754020850142,20.1514352069075,34.7279641451181,5.82453123791929,-36.6861604822818,-23.9319972761024,-63.747791004621,-7.16696153381717,-2.17193812224659,62.4727350598249,11.438917029637,-25.3884206631229,5.07094710215225,-12.6851680027351,8.61786683590431,19.1403629807301,25.1359010532383,-11.5665230249016,12.7718435605613,-38.7680526099101,-19.7470195776268,-6.20515105872358,-1.5850883693656,18.1485248910361,-4.97289240387115,26.546147012209,-15.7659298172857,-0.810316507478758,-35.5726394875515,18.2592886347242,-18.3980369035472,5.72204778787969,-0.051171406174925,-5.94262053864403,-2.33465837600577,5.99966007211376,8.03441246814941,5.01941258074846,-8.680754675149,3.14114865394544,6.60623893592547,-5.35663746826515,-15.8816344931334,1.79499839235559,-0.508540569079601,-0.860067477779572,6.69025077442548,-6.41838144361058,5.2420173868704,-4.11699710587124,15.3424529462429,3.31206362351746,9.6839596159806,-12.7882133928198,-9.64299595824078,-19.5765413563913,0
"71",201083,2.41893708746176,1314,0,0,"Copperbelt","Tropical moist deciduous forest",22317.076171875,1275,12.0666666666667,27.225,1141.62112581679,0,0,2820,0,0,10060,0,0,1440,0,0,5680,0,0,12,2.04100571800162,0.80859375,7.6983476737032,5.22448979591837,0.6415289728086,0.435374149659864,0.821361123636476,0.178638876363524,180,3.5,"4","5","1","0",16,0.55519926,38,16,0.7813,12.84375,6.78125,0.715573842931563,-28.4906428764754,-54.2811127352351,54.2337791563236,36.0934107191687,20.6350053389244,-66.2481624270529,-22.1105698667296,35.7988361487943,36.5845955341208,51.0094974193116,-3.96085199474212,22.4083307362218,-47.9126772915788,8.65863071759488,6.61786669860491,-0.105685218067071,-44.1587096574739,39.0001416209539,20.2812897123,25.3893793242562,-56.2151474845696,4.58490806330621,22.6939360232877,-28.5174416404907,-25.2539118054691,-10.0341713954412,-1.83955664557551,44.1046139707501,-3.17107749514267,14.6148359701492,-52.0603845115332,50.005790759894,34.4469961398682,-41.2196447195646,-39.65885906525,45.714331609513,18.6735172316734,-22.5613582747899,-5.45182631596226,-25.5677509287563,-8.6972065564977,-48.2168177911304,12.8293690279698,7.01243944866857,42.447762223424,-32.7365131798377,49.3451292170335,0.01923009615353,-2.86259198827424,6.87872925066204,30.9745348326635,4.03145598450784,-17.0038726103772,3.15372247936446,-5.84375835906866,1.46335571432408,-5.58477867125574,-0.183360918107846,12.7565273989302,-7.12520204247686,26.2351047475143,1.13145038684675,-17.2252850707364,-4.81963329937426,-0.880790816366431,3.70831739121396,-2.2040435815855,-12.6208503225343,-22.099934519655,43.8318767228517,15.555874742271,31.0638092691066,0
"72",201084,19.8944328389192,1271,0,0,"Copperbelt","Tropical moist deciduous forest",15567.4658203125,1262,12.0416666666667,27.8,13318.3102037394,0,0,9020,0,0,1000,0,0,360,0,0,9620,0,0,37,3.29846495014632,0.953685907371815,27.0710515957247,21.5917001338688,0.731650043127696,0.583559463077535,0.913469934776474,0.0865300652235257,183,5,"3","3","1","0",63.5,4.81442346,77,22,1.059,18.1181102362205,9.75590551181102,0.690068242238504,-11.2978673616246,-40.4876846589013,27.8789935854521,13.3223572025132,6.31940517363446,-46.7198064278489,-31.6723414005996,31.1038222199695,42.7955710453736,39.8728595836125,4.99471918946062,28.3226577121673,-10.8640899892988,-11.7784752372179,5.34373137863274,-17.289234480857,-34.9440546064944,8.17057736044161,-7.92577928319023,37.0421045353691,-38.2900922210128,5.99388826037687,21.93733641602,-13.6302717578291,-1.42056796196621,-24.140000363167,-14.3563203395136,81.4567156835037,10.0531818327268,47.4078058071776,-32.9989218564628,25.3541372982259,-4.36036810672468,-12.0260861406445,-45.0708230420647,46.877425660546,22.866549604308,-44.6312391152796,-34.8457176207382,14.3098756682402,10.894721847111,-31.7434248864185,6.37738201892555,2.30403661039545,22.8654863621851,-17.6626610791697,1.79059820412188,-0.0703671782279478,11.4071573407852,-26.4185079029595,37.7857312109849,-15.0821556713701,52.2201687683981,38.1665908594893,25.0948967135828,1.89523568578769,-30.0831922646891,10.1908189915515,35.1476764168972,-7.04438993526159,36.4978753077926,-1.54603455590961,-20.7356165068119,-23.4896478314482,8.92046129429006,-4.29302572616994,29.7496818397294,-1.11726439915968,-8.25599902308599,38.9890362529975,2.97043583681269,-17.9690963944687,0
"73",201085,0,1196,1,NA,"Central","Tropical moist deciduous forest",16243.6552734375,1163,13.975,26.7,6344.38280910389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"74",201086,21.6946489837777,1250,1,NA,"Central","Tropical moist deciduous forest",15207.7275390625,1097,13.9666666666667,26.4083333333333,66.5443226994246,0,0,15000,0,0,5000,0,0,0,0,0,0,0,0,18,2.3588364195364,0.87186653856232,10.5786351951006,7.80436264485344,0.587701955283369,0.433575702491858,0.816101393563763,0.183898606436237,60,1,"1","6","2","2",53.5,5.68833804,79,19,0.8445,23.607476635514,10.6355140186916,0.682194670449533,18.9999179388205,0.745632514916368,-31.0491068352652,41.1256387478157,-10.3995076693798,8.93173860352295,35.7876391550696,45.1756461799439,16.8161248001684,11.4351615445069,37.5606721109606,-20.9474216456217,30.9059516778919,51.4905621976277,-24.6551286422863,-36.5288128658694,51.6307173739774,21.6435194164028,13.332124632331,3.79383430786605,-49.614825378172,-32.4281515156906,27.490767229751,27.5087960448217,12.6151516024605,-14.2265417378246,-7.02931681192017,-1.08126771103684,19.2490310717729,-6.89118570508857,13.3125946364348,4.50523880873252,-13.6674583030972,-7.18493595732587,41.7163653963612,7.89083791416636,-56.4978014950703,-47.9492294952323,-1.52978489302355,-4.9758616057509,-53.5396877185082,-11.731092570612,69.8078934709343,-26.1453918902025,37.367165083463,17.6788080652041,-36.445406879326,-2.26877728640731,-39.9421718704162,5.56079172764102,-15.6280782703671,-21.8960629018684,-20.8611654133677,38.1201091716029,-6.14974030382853,-44.9223964116127,-12.4826846076701,-16.6688247864532,-4.89217048189452,2.02462550352242,-1.93521141286147,26.5957258798079,-0.925538654582054,-8.62292870369431,6.46564349363,-1.56596797689143,1.66642101973819,15.3015207702091,-1.58033783084653,-5.87356335584361,-42.5918684918561,-2.15816660282798,0
"75",201087,12.5376921398602,1458,0,0,"Northern","Tropical moist deciduous forest",15913.271484375,1067,13.1166666666667,25.1,3812.95077476473,0,4740,0,0,10600,0,500,0,1000,0,0,3160,0,0,25,2.51486104118744,0.87143503847895,12.3648904492321,7.77816901408451,0.494595617969284,0.31112676056338,0.781285510226356,0.218714489773644,1,3,"1","4","0","1",94,7.03435656,45,22,0.99,20.4148936170213,5.60106382978723,0.651894722733138,25.6236761636852,5.26448695415789,-35.1486924210486,54.3653386675562,-11.3153321339479,8.55750459536116,15.9541483497214,38.4234291658716,9.10359833568301,10.1296056358484,36.9511020742363,-30.9304050770186,25.4273630592869,40.7168251965548,-26.4936305861961,-33.2205922937864,46.3691530415336,15.9707825603503,19.2855017928405,4.29527819573958,-63.9756058815925,-30.2145577284069,30.7082778928389,49.5089058506304,21.9591700401323,-27.4269379282953,9.11270370090519,-16.9597905042496,73.7286737336776,-14.2171617141694,20.5314994315712,3.26033848684845,1.74384684120643,-14.3301667021854,-6.74999374239822,-0.973064370004791,-34.9680690248888,-8.96263224472881,-5.83909470227284,8.58622863211488,-45.3483158430328,-23.0214051949727,78.4542614635695,-50.3966488163783,42.9720609225071,35.1176812646637,-45.1244879071275,-3.47783698651763,-45.8064337201076,3.73609689027452,-27.148381944577,17.4634009860077,-12.4519287676718,35.3993738637628,26.8662733544265,6.55321088707998,33.3544777271519,-30.1584451050712,3.60564400186961,-13.5643329056587,30.5026291142158,-4.92954935346108,5.35086843018278,-0.615207278033392,-7.44258511114978,-2.99698986995299,7.89303237584282,-5.74934215188617,14.6194403217273,5.16718422016274,14.6245410452082,11.2333132795214,0
"78",201091,3.59597032954976,1124,0,0,"Eastern","Tropical moist deciduous forest",4151.51953125,876,14.275,26.8666666666667,5172.73185620297,0,0,5440,0,0,0,0,0,14560,0,0,0,0,0,9,1.98927004109315,0.836805555555556,7.31019567181176,6.12765957446809,0.81224396353464,0.680851063829787,0.905355811878281,0.094644188121719,270,2,"1","3","0","2",12,1.13183994,42,13,1.1351,22.9583333333333,7.125,0.688358333333333,21.9915721118958,9.75920570492789,-22.8581127366532,44.1735463531977,-2.21521839071049,-4.35749202251358,-72.4390492013516,-67.6258965619668,-46.7154233341133,11.7276205927402,-26.1791197421856,79.8820074348813,-1.1535328888829,25.2718260203005,-13.4223577432973,-21.2925423540396,43.9287781568983,30.8900904294662,-8.53310807246656,-1.73116916320756,13.8212890152859,-7.54053785424992,-0.271780621442425,-38.3949321199761,2.11434290324544,3.32868406270473,-7.91194850360159,37.3628917686781,-42.2568423299325,-21.3177880371913,48.3680294151091,3.53898010453816,40.3735030870718,38.1942799493777,17.3295186261938,15.5637147150006,-8.83076798195001,-46.1114088498174,5.97121279753293,-33.8504396216302,-6.46062632519088,33.7889443976741,18.7001373536652,30.9189279053058,15.9844516526369,-33.7694572680347,-30.0318459874274,-0.364764886860106,17.1287544433954,-7.46383253037949,-18.3384085246722,60.2175728634957,1.13433195636647,3.59683572217729,19.039599473356,-25.3731049870808,33.8713776865367,13.0136071831516,-0.316610559419816,-15.5128897616109,13.3595491975187,-10.5870057190851,-42.4191488597022,2.91882258442107,-28.3800410823018,-3.41760295006245,10.3011544876625,-5.05319629968627,-0.584759400492013,-4.76470631479134,-14.8004733770848,-1.81460738075801,0
"79",201092,0,NA,1,7,NA,"Tropical moist deciduous forest",33217.0078125,1125,11.8833333333333,30.0416666666667,16353.3127304306,0,0,12600,0,0,0,7400,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"80",201093,0,1135,0,0,"North-Western","Tropical moist deciduous forest",21181.216796875,1133,12.95,30.3083333333333,3110.92676878097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"81",201094,0,1166,1,2400,"North-Western","Tropical moist deciduous forest",16281.15625,1142,13.2083333333333,29.4916666666667,15256.4843337668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
